실행순서,실행묶음,하위검증유형,비교기간유형,기간형태,필요공식값,계산규칙,좌표난이도,원문수치구성,공식조회경로,현재실행준비,완료판정기준,Claim번호,원문,현재결과상태,실패원인코드,대표분류,기본검증방법,기사작성일,지표,기사값,단위,기준시점,주기,공식자료경로,실패단계,실패원인_쉬운설명,추가처리조건,분류근거,분류방식,분류확신도,기사번호,문장번호,분야,지역,대상집단,차원,비교조건,계산방식,조건,출처힌트,현재판정,세부문제유형,남은작업,공식근거URL,실행일시,개선후상태,해결여부,공식좌표,공식값,공표근거,응답해시,남은원인,검토메모,원문수치개수,원문수치표현,원문수치목록JSON,미포함숫자위치JSON,목록화상태
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01709_31,2023년 말 일반 정부 부채는 약 1217조원(GDP의 50.7%)이다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-05-12,GDP,1217000000000000,원,2023,Y,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01709,31,,,,,"{""claimed_operands"": ""[{'raw': '50.7%', 'value': 50.7, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,,3,2023년 | 1217조원 | 50.7%,"[{""mention_id"":""n1"",""expression"":""2023년"",""start"":0,""end"":5,""context"":""2023년 말 일반 정부 부채는 약 1217조원(GD"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""1217조원"",""start"":20,""end"":26,""context"":""2023년 말 일반 정부 부채는 약 1217조원(GDP의 50.7%)이다."",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""50.7%"",""start"":32,""end"":37,""context"":""일반 정부 부채는 약 1217조원(GDP의 50.7%)이다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01720_37,"중동 역시 작년엔 성장률(0.3%)이 보합세로, 재작년(5.5%) 대비 크게 꺾였다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-05-13,경제성장률,0.3,%,2024,Y,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01720,37,,,,,"{""claimed_operands"": ""[{'raw': '5.5%', 'value': 5.5, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,,2,0.3% | 5.5%,"[{""mention_id"":""n1"",""expression"":""0.3%"",""start"":14,""end"":18,""context"":""중동 역시 작년엔 성장률(0.3%)이 보합세로, 재작년(5.5%) 대비 크게"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""5.5%"",""start"":31,""end"":35,""context"":""년엔 성장률(0.3%)이 보합세로, 재작년(5.5%) 대비 크게 꺾였다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01723_2,"2000년대 후반 잠재성장률이 4% 수준이었음을 고려하면, 20년 만에 반 토막 난 것이다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-05-13,경제성장률,4,%,2000,Y,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01723,2,,,,,,DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,,3,2000년 | 4% | 20년,"[{""mention_id"":""n1"",""expression"":""2000년"",""start"":0,""end"":5,""context"":""2000년대 후반 잠재성장률이 4% 수준이었음을 고려"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""4%"",""start"":17,""end"":19,""context"":""2000년대 후반 잠재성장률이 4% 수준이었음을 고려하면, 20년 만에 반 토"",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""20년"",""start"":33,""end"":36,""context"":"" 잠재성장률이 4% 수준이었음을 고려하면, 20년 만에 반 토막 난 것이다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01737_11,특히 사회 초년생인 20대 후반의 경우 실업률이 7.1%를 기록하며 전년 동월 대비 1.3%포인트나 증가했다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-05-14,실업률,1.3,%p,2025,Y,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01737,11,,,,,"{""claimed_operands"": ""[{'raw': '20대', 'value': 20.0, 'unit': '대'}, {'raw': '7.1%', 'value': 7.1, 'unit': '%'}]""}",DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,,3,20대 | 7.1% | 1.3%포인트,"[{""mention_id"":""n1"",""expression"":""20대"",""start"":11,""end"":14,""context"":""특히 사회 초년생인 20대 후반의 경우 실업률이 7.1%를 기록하며 "",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""7.1%"",""start"":27,""end"":31,""context"":""사회 초년생인 20대 후반의 경우 실업률이 7.1%를 기록하며 전년 동월 대비 1.3%포인트나"",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""1.3%포인트"",""start"":47,""end"":54,""context"":""업률이 7.1%를 기록하며 전년 동월 대비 1.3%포인트나 증가했다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01737_5,지난 1월(13만5000명)부터 4개월 연속으로 취업자 증가폭이 10만명대를 기록한 것이다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-05-14,취업자 수,135000,명,2025-01,M,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01737,5,,,,,"{""claimed_operands"": ""[{'raw': '4개', 'value': 4.0, 'unit': '개'}, {'raw': '10만명', 'value': 100000.0, 'unit': '명'}]""}",DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,,4,1월 | 13만5000명 | 4개월 | 10만명,"[{""mention_id"":""n1"",""expression"":""1월"",""start"":3,""end"":5,""context"":""지난 1월(13만5000명)부터 4개월 연속으로 취업"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""13만5000명"",""start"":6,""end"":14,""context"":""지난 1월(13만5000명)부터 4개월 연속으로 취업자 증가폭이 10"",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""4개월"",""start"":18,""end"":21,""context"":""지난 1월(13만5000명)부터 4개월 연속으로 취업자 증가폭이 10만명대를 기록"",""role_status"":""미분류""},{""mention_id"":""n4"",""expression"":""10만명"",""start"":36,""end"":40,""context"":""0명)부터 4개월 연속으로 취업자 증가폭이 10만명대를 기록한 것이다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01752_4,"통계청이 14일 발표한 ‘4월 고용 동향’에 따르면, 지난달 취업자는 2888만7000명으로 작년 4월보다 19만4000명 늘었다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-05-15,취업자 수,28887000,명,2024-04,M,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01752,4,,,,,"{""claimed_operands"": ""[{'raw': '19만4000명', 'value': 194000.0, 'unit': '명'}]""}",DIRECT_VALUE,,통계청,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,,5,14일 | 4월 | 2888만7000명 | 4월 | 19만4000명,"[{""mention_id"":""n1"",""expression"":""14일"",""start"":5,""end"":8,""context"":""통계청이 14일 발표한 ‘4월 고용 동향’에 따르면, 지난"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""4월"",""start"":14,""end"":16,""context"":""통계청이 14일 발표한 ‘4월 고용 동향’에 따르면, 지난달 취업자는 2"",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""2888만7000명"",""start"":39,""end"":49,""context"":""월 고용 동향’에 따르면, 지난달 취업자는 2888만7000명으로 작년 4월보다 19만4000명 늘었다."",""role_status"":""미분류""},{""mention_id"":""n4"",""expression"":""4월"",""start"":55,""end"":57,""context"":""난달 취업자는 2888만7000명으로 작년 4월보다 19만4000명 늘었다."",""role_status"":""미분류""},{""mention_id"":""n5"",""expression"":""19만4000명"",""start"":60,""end"":68,""context"":""자는 2888만7000명으로 작년 4월보다 19만4000명 늘었다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01910_8,이는 트럼프 대통령이 지난 4월부터 외국산 수입차에 관세 25%를 매긴 여파로 풀이된다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-05-27,수입액,25,%,2025-04,M,KOSIS 정규 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01910,8,,,,,,DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,,2,4월 | 25%,"[{""mention_id"":""n1"",""expression"":""4월"",""start"":15,""end"":17,""context"":""이는 트럼프 대통령이 지난 4월부터 외국산 수입차에 관세 25%를 매긴 여"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""25%"",""start"":32,""end"":35,""context"":""통령이 지난 4월부터 외국산 수입차에 관세 25%를 매긴 여파로 풀이된다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,분기,분기,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01927_11,분기별로 출생아 수가 6만5000명을 넘은 것은 지난 2022년 1분기(6만8339명) 이후 3년 만이다.,HOLD,FETCH_FAILED,직접값 확인,직접값 확인,2025-05-29,출생아 수,65000,명,2022-Q1,Q,KOSIS 정규 통계표,공식값·공표정보 조회,확정된 공식 좌표의 값을 조회하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_FETCH_FAILED | 최신결과사유=FETCH_FAILED,12개 슬롯 + 통합 원장 진단 규칙,확정,A01927,11,,,,,"{""claimed_operands"": ""[{'raw': '6만8339명', 'value': 68339.0, 'unit': '명'}]""}",DIRECT_VALUE,,,UNDETERMINED,VALUE_FETCH_FAILED,FETCH_FAILED,,,,,,,,,,,5,6만5000명 | 2022년 | 1분기 | 6만8339명 | 3년,"[{""mention_id"":""n1"",""expression"":""6만5000명"",""start"":12,""end"":19,""context"":""분기별로 출생아 수가 6만5000명을 넘은 것은 지난 2022년 1분기(6만8"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""2022년"",""start"":30,""end"":35,""context"":""생아 수가 6만5000명을 넘은 것은 지난 2022년 1분기(6만8339명) 이후 3년 만이다."",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""1분기"",""start"":36,""end"":39,""context"":""6만5000명을 넘은 것은 지난 2022년 1분기(6만8339명) 이후 3년 만이다."",""role_status"":""미분류""},{""mention_id"":""n4"",""expression"":""6만8339명"",""start"":40,""end"":47,""context"":""00명을 넘은 것은 지난 2022년 1분기(6만8339명) 이후 3년 만이다."",""role_status"":""미분류""},{""mention_id"":""n5"",""expression"":""3년"",""start"":52,""end"":54,""context"":""난 2022년 1분기(6만8339명) 이후 3년 만이다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01927_15,이들보다 5년 정도 빠른 1980년대 후반이나 5년 늦은 1990년대 후반에는 연간 출생아 수가 각각 60만명대에 머물렀다.,HOLD,PUBLICATION_FETCH_FAILED,직접값 확인,직접값 확인,2025-05-29,출생아 수,600000,명,2025,Y,KOSIS 정규 통계표,공식값·공표정보 조회,확정된 공식 좌표의 값을 조회하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_PUBLICATION_LOOKUP | 최신결과사유=PUBLICATION_FETCH_FAILED,12개 슬롯 + 통합 원장 진단 규칙,확정,A01927,15,,,,,,DIRECT_VALUE,,,UNDETERMINED,VALUE_PUBLICATION_LOOKUP,PUBLICATION_FETCH_FAILED,https://kosis.kr/openapi/Param/statisticsParameterData.do?method=getList&orgId=101&tblId=DT_1B8000G&itmId=T1&prdSe=Y&startPrdDe=2025&endPrdDe=2025&objL1=00&objL2=10,,,,,,,,,,5,5년 | 1980년 | 5년 | 1990년 | 60만명,"[{""mention_id"":""n1"",""expression"":""5년"",""start"":5,""end"":7,""context"":""이들보다 5년 정도 빠른 1980년대 후반이나 5년 늦은"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""1980년"",""start"":14,""end"":19,""context"":""이들보다 5년 정도 빠른 1980년대 후반이나 5년 늦은 1990년대 후반에는"",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""5년"",""start"":26,""end"":28,""context"":""보다 5년 정도 빠른 1980년대 후반이나 5년 늦은 1990년대 후반에는 연간 출생아 수"",""role_status"":""미분류""},{""mention_id"":""n4"",""expression"":""1990년"",""start"":32,""end"":37,""context"":""정도 빠른 1980년대 후반이나 5년 늦은 1990년대 후반에는 연간 출생아 수가 각각 60만명"",""role_status"":""미분류""},{""mention_id"":""n5"",""expression"":""60만명"",""start"":57,""end"":61,""context"":""990년대 후반에는 연간 출생아 수가 각각 60만명대에 머물렀다."",""role_status"":""미분류""}]",[],COMPLETE
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01927_23,2000년에 64만명이던 출생아 수는 2001년 56만명으로 줄더니 2002년부터 40만명대로 떨어졌다.,HOLD,PUBLICATION_FETCH_FAILED,직접값 확인,직접값 확인,2025-05-29,출생아 수,640000,명,2000,Y,KOSIS 정규 통계표,공식값·공표정보 조회,확정된 공식 좌표의 값을 조회하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_PUBLICATION_LOOKUP | 최신결과사유=PUBLICATION_FETCH_FAILED,12개 슬롯 + 통합 원장 진단 규칙,확정,A01927,23,,,,,"{""claimed_operands"": ""[{'raw': '56만명', 'value': 560000.0, 'unit': '명'}, {'raw': '40만명', 'value': 400000.0, 'unit': '명'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,VALUE_PUBLICATION_LOOKUP,PUBLICATION_FETCH_FAILED,https://kosis.kr/openapi/Param/statisticsParameterData.do?method=getList&orgId=101&tblId=DT_2AAF011&itmId=T060&prdSe=Y&startPrdDe=2000&endPrdDe=2000&objL1=A410&objL2=D00&objL3=I999999,,,,,,,,,,6,2000년 | 64만명 | 2001년 | 56만명 | 2002년 | 40만명,"[{""mention_id"":""n1"",""expression"":""2000년"",""start"":0,""end"":5,""context"":""2000년에 64만명이던 출생아 수는 2001년 56"",""role_status"":""미분류""},{""mention_id"":""n2"",""expression"":""64만명"",""start"":7,""end"":11,""context"":""2000년에 64만명이던 출생아 수는 2001년 56만명으로 줄"",""role_status"":""미분류""},{""mention_id"":""n3"",""expression"":""2001년"",""start"":21,""end"":26,""context"":""2000년에 64만명이던 출생아 수는 2001년 56만명으로 줄더니 2002년부터 40만명"",""role_status"":""미분류""},{""mention_id"":""n4"",""expression"":""56만명"",""start"":27,""end"":31,""context"":""0년에 64만명이던 출생아 수는 2001년 56만명으로 줄더니 2002년부터 40만명대로 떨어"",""role_status"":""미분류""},{""mention_id"":""n5"",""expression"":""2002년"",""start"":38,""end"":43,""context"":""출생아 수는 2001년 56만명으로 줄더니 2002년부터 40만명대로 떨어졌다."",""role_status"":""미분류""},{""mention_id"":""n6"",""expression"":""40만명"",""start"":46,""end"":50,""context"":""001년 56만명으로 줄더니 2002년부터 40만명대로 떨어졌다."",""role_status"":""미분류""}]",[],COMPLETE
