기사번호,문장번호,부모Claim번호,Claim번호,원문,분야,12개항목상태,12개항목공식조회가능,통계표검색시도,항목정보조회시도,기간정보조회시도,현재상태,현재중단단계,현재사유,대표문제,보조문제,다음실행단계,개선전상태,개선전사유,개선후상태,개선후사유,공식통계표,공식값출처,실행횟수,코드버전,데이터버전,기록시각
A00006,10,A00006_10,A00006_10,"특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.",,indicator=SOURCE | value=MISSING | unit=MISSING | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00186,9,A00186_9,A00186_9,"한편, 지난해 현대차·기아 전체 수출 대수는 218만698대, 수출액은 533억6000만달러(약 78조원)로, 2년 연속 수출 200만대, 수출액 500억달러를 이어갔다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00189,5,A00189_5,A00189_5,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00201,18,A00201_18,A00201_18,"그나마 수출이 경기를 버텨줬는데, 이달 들어 1~10일 수입액이 수출액을 웃돌면서 무역수지가 29억7000만달러 적자를 기록했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00202,17,A00202_17,A00202_17,"◇청년층 강타한 고용 한파 건설업과 노인 일자리 사업을 중심으로 고용 한파가 닥치면서 임금 근로자 가운데 일용직(고용 계약 기간 1개월 미만)과 임시직(1개월 이상 1년 미만) 취업자 수가 각각 14만7000명, 1만9000명 감소했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=SOURCE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00202,20,A00202_20,A00202_20,인구 대비 취업자 수 비율을 뜻하는 고용률은 지난달 61.4%로 1년 전(61.7%)에 비해 0.3%포인트 떨어졌다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00202,7,A00202_7,A00202_7,"건설 경기 부진으로 건설업 취업자 수가 15만7000명 줄었고, 제조업과 도소매업 취업자 수 감소폭도 각각 10만명에 육박했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00208,6,A00208_6,A00208_6,이는 1인당 GDP 성장률을 연평균 0.4%씩 갉아먹는다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00212,28,A00212_28,A00212_28,전산업 생산은 9~11월 석 달 연속 전기 대비 줄었다.,,indicator=SOURCE | value=MISSING | unit=MISSING | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00212,31,A00212_31,A00212_31,"그나마 수출이 버텨줬는데, 이달 들어 1~10일 수입액이 수출액을 웃돌면서 무역수지가 29억7000만달러 적자를 기록했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00212,32,A00212_32,A00212_32,"이 총재는 통화 정책 외에 재정 정책의 필요성에 대해서는 “추경 시기는 빠를수록 좋고, 15조~20조원 정도가 성장률이 떨어진 정도를 완화할 수 있다고 본다”고 했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00216,32,A00216_32,A00216_32,"이날 브렌트유는 전날보다 1.09달러(1.35%... 전기차 구매 보조금, 올해 1조5000억원 책정 국내 전기차 시장이 캐즘(일시적 수요 둔화) 등 영향으로 2년 연속 역성장하고 있는 상황에서 정부가 전기차에 대한 보조금을 확대 지급하고 충전기... 현대차·기아, 친환경車 수출… 작년 70만대 넘어 '역대 최다' 지난해 현대차·기아의 친환경차 수출이 70만대를 넘어 역대 최다를 기록했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00268,1,A00268_1,A00268_1,석유제품·철강 업종 부진과 조업(操業) 일수 감소 등 여파로 새해 첫 20일간 수출액이 316억달러로 1년 전에 비해 5% 넘게 줄었다고 관세청이 밝혔다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=SOURCE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00268,3,A00268_3,A00268_3,수입은 1년 전에 비해 1.7% 줄어든 354억원으로 집계돼 38억달러의 무역 적자를 기록했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00279,10,A00279_10,A00279_10,"지역별로는 대구(25.3%)와 전남(25%), 울산(24.5%) 등 전국 17개 시도에서 예외 없이 출생아 수가 늘었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00279,13,A00279_13,A00279_13,사망자 수가 출생아 수를 웃돌아 인구는 9124명 자연 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00288,19,A00288_19,A00288_19,"현대차·기아는 지난해 하이브리드차와 전기차 등 친환경차 수출이 70... 트럼프 '취임식 기금'에… 현대차, 100만달러 기부 현대차그룹이 도널드 트럼프 미 대통령 당선인의 취임식과 부대 행사를 지원하는 ‘취임식 기금’에 100만달러(약 14억7000만원)를 기부했다고 ... 이영관 기자 사람과 이야기가 지닌 힘을 믿습니다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00290,2,A00290_2,A00290_2,이 9개 품목은 한국의 전체 수출액의 약 60%를 차지한다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00290,4,A00290_4,A00290_4,"트럼프 행정부의 높은 관세와 반도체 지원법(칩스법) 감축 등의 정책으로 인해 반도체, 자동차 등 한국의 9개 품목의 수출이 감소할 것이란 내용이다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00292,8,A00292_8,A00292_8,합계 출산율(여성 1명이 평생 낳을 것으로 기대되는 평균 출생아 수)도 9년 만에 반등할 가능성이 커졌다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00295,12,A00295_12,A00295_12,"업종별로 보면 기타 식사용 가공처리 조리식품 제조업(25%), 주정 제조업(16%), 도시락류 제조업(9.8%), 기타 곡물가공품 제조업(8.5%) 순으로 쌀 소비량이 늘었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00298,16,A00298_16,A00298_16,수출은 반도체 등 IT품목을 중심으로 전기 대비 0.3% 늘었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00298,17,A00298_17,A00298_17,반면 내수 중 건설투자는 건물건설과 토목건설이 모두 줄며 전분기 대비 3.2% 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00298,19,A00298_19,A00298_19,"이에 따라 성장기여도는 순수출(수출-수입)이 -0.8%포인트에서 0.1%포인트로 올라간 반면, 내수의 성장기여도는 0.8%포인트에서 0%포인트로 떨어졌다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00298,28,A00298_28,A00298_28,관세청에 따르면 이달 1∼20일 수출액은 316억 달러로 1년 전 같은 기간보다 5.1%(17억 1000만 달러) 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=SOURCE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00308,11,A00308_11,A00308_11,"설문 결과, 응답자 절반이 한국 경제의 잠재성장률을 2% 미만으로 봤다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00308,17,A00308_17,A00308_17,그간 고물가와 고금리 부담으로 부진했던 소비가 하반기 들어 물가가 1%대로 내려오고 금리도 낮아지면서 경기 회복세가 빨라질 것으로 봤는데 빗나간 것이다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00308,29,A00308_29,A00308_29,관세청에 따르면 이달 1∼20일 수출액은 316억달러로 1년 전 같은 기간보다 5.1%(17억1000만 달러) 줄었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=SOURCE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00308,31,A00308_31,A00308_31,김태유 서울대 명예교수는 “지난 30년간 대통령 임기마다 한국 경제성장률이 1%포인트씩 대세 하락해 왔다”며 “새로운 성장 동력을 찾는 노력이 절실하다”고 했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00308,9,A00308_9,A00308_9,GDP 성장률과 잠재성장률 하락을 근거로 ‘한국의 경쟁력이 정점을 찍고 내리막길에 들어섰다’는 이른바 ‘피크 코리아(Peak Korea)’ 주장에 동의하느냐는 질문에 응답자 3명 중 2명꼴로 고개를 끄덕였다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00312,36,A00312_36,A00312_36,"한국 경제를 이끄는 자동차 산업의 대표 기업 현대차도 경기 둔화의 영향... ""K뷰티 끌고 車 밀고"" 中企수출 165조 기록 작년 중소기업 수출액이 전년보다 4.9% 증가한 1151억달러(약 165조원)를 기록하며 역대 수출액 2위를 기록했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00319,12,A00319_12,A00319_12,삼성은 “2018년부터 현재까지 누적 취업자가 7000명을 넘어섰다”며 “AI 시대를 선도할 주역으로 성장할 수 있도록 청년들을 지속적으로 키워나갈 것”이라고 밝혔다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=SOURCE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00330,14,A00330_14,A00330_14,"주요 성분을 비교하면 빽햄은 한돈 85%, 스팸은 수입산 돼지고기 92%대다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00353,1,A00353_1,A00353_1,지난해 1억원 넘는 고가 수입차 판매량이 8년 만에 감소한 것으로 나타났다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00353,17,A00353_17,A00353_17,대신 개인 소유 수입차 등록 비율이 64.7%(17만305건)로 늘어났다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00353,5,A00353_5,A00353_5,"1억원 이상 고가 수입차 판매량은 해마다 늘어왔는데, 전년 대비 마이너스로 돌아선 것은 2016년 이후 8년 만이다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00353,7,A00353_7,A00353_7,브랜드별로 살펴보면 BMW가 1억원 이상 수입차 2만4543대를 팔아 1위를 차지했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=MISSING | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00354,10,A00354_10,A00354_10,이 지표는 15~64세 생산연령인구 1명이 65세 이상의 고령 인구 몇 명을 부양해야 하는지를 나타낸다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=SOURCE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00354,12,A00354_12,A00354_12,"지금 우리는 생산연령인구 3.6명이 고령 인구 1명을 부양하고 있는데, 약 50년 후에는 생산연령인구 1명이 고령 인구 1명을 부양해야 한다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A00354,26,A00354_26,A00354_26,이들은 954만 명으로 인구의 18.6%를 차지한다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
